frame,label
1158,Downtime
1159,Downtime
1160,Downtime
1161,Downtime
1162,Downtime
1163,Downtime
1164,Downtime
1165,Downtime
1166,Downtime
1167,Downtime
1168,Downtime
1169,Downtime
1170,Downtime
1171,Downtime
1172,Downtime
1173,Downtime
1174,Downtime
1175,Downtime
1176,Downtime
1177,Downtime
1178,Downtime
1179,Downtime
1180,Downtime
1181,Downtime
1182,Downtime
1183,Downtime
1184,Downtime
1185,Downtime
1186,Downtime
1187,Downtime
1188,Downtime
1189,Downtime
1190,Downtime
1191,Downtime
1192,Downtime
1193,Downtime
1194,Downtime
1195,Downtime
1196,Downtime
1197,Downtime
1198,Downtime
1199,Downtime
1200,Downtime
1201,Downtime
1202,Downtime
1203,Downtime
1204,Downtime
1205,Downtime
1206,Downtime
1207,Downtime
1208,Downtime
1209,Downtime
1210,Downtime
1211,Downtime
1212,Downtime
1213,Downtime
1214,Downtime
1215,Downtime
1216,Downtime
1217,Downtime
1218,Downtime
1219,Downtime
1220,Downtime
1221,Downtime
1222,Downtime
1223,Downtime
1224,Downtime
1225,Downtime
1226,Downtime
1227,Downtime
1228,Downtime
1229,Downtime
1230,Downtime
1231,Downtime
1232,Downtime
1233,Downtime
1234,Downtime
1235,Downtime
1236,Downtime
1237,Downtime
1238,Downtime
1239,Downtime
1240,Downtime
1241,Downtime
1242,Downtime
1243,Downtime
1244,Downtime
1245,Downtime
1246,Downtime
1247,Downtime
1248,Downtime
1249,Downtime
1250,Downtime
1251,Downtime
1252,Downtime
1253,Downtime
1254,Downtime
1255,Downtime
1256,Downtime
1257,Downtime
1258,Downtime
1259,Downtime
1260,Downtime
1261,Downtime
1262,Downtime
1263,Downtime
1264,Downtime
1265,Downtime
1266,Downtime
1267,Downtime
1268,Downtime
1269,Downtime
1270,Downtime
1271,Downtime
1272,Downtime
1273,Downtime
1274,Downtime
1275,Downtime
1276,Downtime
1277,Downtime
1278,Downtime
1279,Downtime
1280,Downtime
1281,Downtime
1282,Downtime
1283,Downtime
1284,Downtime
1285,Downtime
1286,Downtime
1287,Downtime
1288,Downtime
1289,Downtime
1290,Downtime
1291,Downtime
1292,Downtime
1293,Downtime
1294,Downtime
1295,Downtime
1296,Downtime
1297,Downtime
1298,Downtime
1299,Downtime
1300,Downtime
1301,Downtime
1302,Downtime
1303,Downtime
1304,Downtime
1305,Downtime
1306,Downtime
1307,Downtime
1308,Downtime
1309,Downtime
1310,Downtime
1311,Downtime
1312,Downtime
1313,Downtime
1314,Downtime
1315,Downtime
1316,Downtime
1317,Downtime
1318,Downtime
1319,Downtime
1320,Downtime
1321,Downtime
1322,Downtime
1323,Downtime
1324,Downtime
1325,Downtime
1326,Downtime
1327,Downtime
1328,Downtime
1329,Downtime
1330,Downtime
1331,Downtime
1332,Downtime
1333,Downtime
1334,Downtime
1335,Downtime
1336,Downtime
1337,Downtime
1338,Downtime
1339,Downtime
1340,Downtime
1341,Downtime
1342,Downtime
1343,Downtime
1344,Downtime
1345,Downtime
1346,Downtime
1347,Downtime
1348,Downtime
1349,Downtime
1350,Downtime
1351,Downtime
1352,Downtime
1353,Downtime
1354,Downtime
1355,Downtime
1356,Downtime
1357,Downtime
1358,Downtime
1359,Downtime
1360,Downtime
1361,Downtime
1362,Downtime
1363,Downtime
1364,Downtime
1365,Downtime
1366,Downtime
1367,Downtime
1368,Downtime
1369,Downtime
1370,Downtime
1371,Downtime
1372,Downtime
1373,Downtime
1374,Downtime
1375,Downtime
1376,Downtime
1377,Downtime
1378,Downtime
1379,Downtime
1380,Downtime
1381,Downtime
1382,Downtime
1383,Downtime
1384,Downtime
1385,Downtime
1386,Downtime
1387,Downtime
1388,Downtime
1389,Downtime
1390,Downtime
1391,Downtime
1392,Downtime
1393,Downtime
1394,Downtime
1395,Downtime
1396,Downtime
1397,Downtime
1398,Downtime
1399,Downtime
1400,Downtime
1401,Downtime
1402,Downtime
1403,Downtime
1404,Downtime
1405,Downtime
1406,Downtime
1407,Downtime
1408,Downtime
1409,Downtime
1410,Downtime
1411,Downtime
1412,Downtime
1413,Downtime
1414,Downtime
1415,Downtime
1416,Downtime
1417,Downtime
1418,Downtime
1419,Downtime
1420,Downtime
1421,Downtime
1422,Downtime
1423,Downtime
1424,Downtime
1425,Downtime
1426,Downtime
1427,Downtime
1428,Downtime
1429,Downtime
1430,Downtime
1431,Downtime
1432,Downtime
1433,Downtime
1434,Downtime
1435,Downtime
1436,Downtime
1437,Downtime
1438,Downtime
1439,Downtime
1440,Downtime
1441,Downtime
1442,Downtime
1443,Downtime
1444,Downtime
1445,Downtime
1446,Downtime
1447,Downtime
1448,Downtime
1449,Downtime
1450,Downtime
1451,Downtime
1452,Downtime
1453,Downtime
1454,Downtime
1455,Downtime
1456,Downtime
1457,Downtime
1458,Downtime
1459,Downtime
1460,Rally
1461,Rally
1462,Rally
1463,Rally
1464,Rally
1465,Rally
1466,Rally
1467,Rally
1468,Rally
1469,Rally
1470,Rally
1471,Rally
1472,Rally
1473,Rally
1474,Rally
1475,Rally
1476,Rally
1477,Rally
1478,Rally
1479,Rally
1480,Rally
1481,Rally
1482,Rally
1483,Rally
1484,Rally
1485,Rally
1486,Rally
1487,Rally
1488,Rally
1489,Rally
1490,Rally
1491,Rally
1492,Rally
1493,Rally
1494,Rally
1495,Rally
1496,Rally
1497,Rally
1498,Rally
1499,Rally
1500,Rally
1501,Rally
1502,Rally
1503,Rally
1504,Rally
1505,Rally
1506,Rally
1507,Rally
1508,Rally
1509,Rally
1510,Rally
1511,Rally
1512,Rally
1513,Rally
1514,Rally
1515,Rally
1516,Rally
1517,Rally
1518,Rally
1519,Rally
1520,Rally
1521,Rally
1522,Rally
1523,Rally
1524,Rally
1525,Rally
1526,Rally
1527,Rally
1528,Rally
1529,Rally
1530,Rally
1531,Rally
1532,Rally
1533,Rally
1534,Rally
1535,Rally
1536,Rally
1537,Rally
1538,Rally
1539,Rally
1540,Rally
1541,Rally
1542,Rally
1543,Rally
1544,Rally
1545,Rally
1546,Rally
1547,Rally
1548,Rally
1549,Rally
1550,Rally
1551,Rally
1552,Rally
1553,Rally
1554,Rally
1555,Rally
1556,Rally
1557,Rally
1558,Rally
1559,Rally
1560,Rally
1561,Rally
1562,Rally
1563,Rally
1564,Rally
1565,Rally
1566,Rally
1567,Rally
1568,Rally
1569,Rally
1570,Rally
1571,Rally
1572,Rally
1573,Rally
1574,Rally
1575,Rally
1576,Rally
1577,Rally
1578,Rally
1579,Rally
1580,Rally
1581,Rally
1582,Rally
1583,Rally
1584,Rally
1585,Rally
1586,Rally
1587,Rally
1588,Rally
1589,Rally
1590,Rally
1591,Rally
1592,Rally
1593,Rally
1594,Rally
1595,Rally
1596,Rally
1597,Rally
1598,Rally
1599,Rally
1600,Rally
1601,Rally
1602,Rally
1603,Rally
1604,Rally
1605,Rally
1606,Rally
1607,Rally
1608,Rally
1609,Rally
1610,Rally
1611,Rally
1612,Rally
1613,Rally
1614,Rally
1615,Rally
1616,Rally
1617,Rally
1618,Rally
1619,Rally
1620,Rally
1621,Rally
1622,Rally
1623,Rally
1624,Rally
1625,Rally
1626,Rally
1627,Rally
1628,Rally
1629,Rally
1630,Rally
1631,Rally
1632,Rally
1633,Rally
1634,Rally
1635,Rally
1636,Rally
1637,Rally
1638,Rally
1639,Rally
1640,Rally
1641,Rally
1642,Rally
1643,Rally
1644,Rally
1645,Rally
1646,Rally
1647,Rally
1648,Rally
1649,Rally
1650,Rally
1651,Rally
1652,Rally
1653,Rally
1654,Rally
1655,Rally
1656,Rally
1657,Rally
1658,Rally
1659,Rally
1660,Rally
1661,Rally
1662,Rally
1663,Rally
1664,Rally
1665,Rally
1666,Rally
1667,Rally
1668,Rally
1669,Rally
1670,Rally
1671,Rally
1672,Rally
1673,Rally
1674,Rally
1675,Rally
1676,Rally
1677,Rally
1678,Rally
1679,Rally
1680,Rally
1681,Rally
1682,Rally
1683,Rally
1684,Rally
1685,Rally
1686,Rally
1687,Rally
1688,Rally
1689,Rally
1690,Rally
1691,Rally
1692,Rally
1693,Rally
1694,Rally
1695,Rally
1696,Rally
1697,Rally
1698,Rally
1699,Rally
1700,Rally
1701,Rally
1702,Rally
1703,Rally
1704,Rally
1705,Rally
1706,Rally
1707,Rally
1708,Rally
1709,Rally
1710,Rally
1711,Rally
1712,Rally
1713,Rally
1714,Rally
1715,Rally
1716,Rally
1717,Rally
1718,Rally
1719,Rally
1720,Rally
1721,Rally
1722,Rally
1723,Rally
1724,Rally
1725,Rally
1726,Rally
1727,Rally
1728,Rally
1729,Rally
1730,Rally
1731,Rally
1732,Rally
1733,Rally
1734,Rally
1735,Rally
1736,Rally
1737,Rally
1738,Rally
1739,Rally
1740,Rally
1741,Rally
1742,Rally
1743,Rally
1744,Rally
1745,Rally
1746,Rally
1747,Rally
1748,Rally
1749,Rally
1750,Rally
1751,Rally
1752,Rally
1753,Rally
1754,Rally
1755,Rally
1756,Rally
1757,Rally
1758,Rally
1759,Rally
1760,Rally
1761,Rally
1762,Rally
1763,Rally
1764,Rally
1765,Rally
1766,Rally
1767,Rally
1768,Rally
1769,Rally
1770,Rally
1771,Rally
1772,Rally
1773,Rally
1774,Rally
1775,Rally
1776,Rally
1777,Rally
1778,Rally
1779,Rally
1780,Rally
1781,Rally
1782,Rally
1783,Rally
1784,Rally
1785,Rally
1786,Rally
1787,Rally
1788,Rally
1789,Rally
1790,Rally
1791,Rally
1792,Rally
1793,Rally
1794,Rally
1795,Rally
1796,Rally
1797,Rally
1798,Rally
1799,Rally
1800,Rally
1801,Rally
1802,Rally
1803,Rally
1804,Rally
1805,Rally
1806,Rally
1807,Rally
1808,Rally
1809,Rally
1810,Rally
1811,Rally
1812,Rally
1813,Rally
1814,Rally
1815,Rally
1816,Rally
1817,Rally
1818,Rally
1819,Rally
1820,Rally
1821,Rally
1822,Rally
1823,Rally
1824,Rally
1825,Rally
1826,Rally
1827,Rally
1828,Rally
1829,Rally
1830,Rally
1831,Rally
1832,Rally
1833,Rally
1834,Rally
1835,Rally
1836,Rally
1837,Rally
1838,Rally
1839,Rally
1840,Rally
1841,Rally
1842,Rally
1843,Rally
1844,Rally
1845,Rally
1846,Rally
1847,Rally
1848,Rally
1849,Rally
1850,Rally
1851,Rally
1852,Rally
1853,Rally
1854,Rally
1855,Rally
1856,Rally
1857,Rally
1858,Rally
1859,Rally
1860,Rally
1861,Rally
1862,Rally
1863,Rally
1864,Rally
1865,Rally
1866,Rally
1867,Rally
1868,Rally
1869,Rally
1870,Rally
1871,Rally
1872,Rally
1873,Rally
1874,Rally
1875,Rally
1876,Rally
1877,Rally
1878,Rally
1879,Rally
1880,Rally
1881,Rally
1882,Rally
1883,Rally
1884,Rally
1885,Rally
1886,Rally
1887,Rally
1888,Rally
1889,Rally
1890,Rally
1891,Rally
1892,Rally
1893,Rally
1894,Rally
1895,Rally
1896,Rally
1897,Rally
1898,Rally
1899,Rally
1900,Rally
1901,Rally
1902,Rally
1903,Rally
1904,Rally
1905,Rally
1906,Rally
1907,Rally
1908,Rally
1909,Rally
1910,Rally
1911,Rally
1912,Rally
1913,Rally
1914,Rally
1915,Rally
1916,Rally
1917,Rally
1918,Rally
1919,Rally
1920,Downtime
1921,Downtime
1922,Downtime
1923,Downtime
1924,Downtime
1925,Downtime
1926,Downtime
1927,Downtime
1928,Downtime
1929,Downtime
1930,Downtime
1931,Downtime
1932,Downtime
1933,Downtime
1934,Downtime
1935,Downtime
1936,Downtime
1937,Downtime
1938,Downtime
1939,Downtime
1940,Downtime
1941,Downtime
1942,Downtime
1943,Downtime
1944,Downtime
1945,Downtime
1946,Downtime
1947,Downtime
1948,Downtime
1949,Downtime
1950,Downtime
1951,Downtime
1952,Downtime
1953,Downtime
1954,Downtime
1955,Downtime
1956,Downtime
1957,Downtime
1958,Downtime
1959,Downtime
1960,Downtime
1961,Downtime
1962,Downtime
1963,Downtime
1964,Downtime
1965,Downtime
1966,Downtime
1967,Downtime
1968,Downtime
1969,Downtime
1970,Downtime
1971,Downtime
1972,Downtime
1973,Downtime
1974,Downtime
1975,Downtime
