frame,label
1195,Downtime
1196,Downtime
1197,Downtime
1198,Downtime
1199,Downtime
1200,Downtime
1201,Downtime
1202,Downtime
1203,Downtime
1204,Downtime
1205,Downtime
1206,Downtime
1207,Downtime
1208,Downtime
1209,Downtime
1210,Downtime
1211,Downtime
1212,Downtime
1213,Downtime
1214,Downtime
1215,Downtime
1216,Downtime
1217,Downtime
1218,Downtime
1219,Downtime
1220,Downtime
1221,Downtime
1222,Downtime
1223,Downtime
1224,Downtime
1225,Downtime
1226,Downtime
1227,Downtime
1228,Downtime
1229,Downtime
1230,Downtime
1231,Downtime
1232,Downtime
1233,Downtime
1234,Downtime
1235,Downtime
1236,Downtime
1237,Downtime
1238,Downtime
1239,Downtime
1240,Downtime
1241,Downtime
1242,Downtime
1243,Downtime
1244,Downtime
1245,Downtime
1246,Downtime
1247,Downtime
1248,Downtime
1249,Downtime
1250,Downtime
1251,Downtime
1252,Downtime
1253,Downtime
1254,Downtime
1255,Downtime
1256,Downtime
1257,Downtime
1258,Downtime
1259,Downtime
1260,Downtime
1261,Downtime
1262,Downtime
1263,Downtime
1264,Downtime
1265,Downtime
1266,Downtime
1267,Downtime
1268,Downtime
1269,Downtime
1270,Downtime
1271,Downtime
1272,Downtime
1273,Downtime
1274,Downtime
1275,Downtime
1276,Downtime
1277,Downtime
1278,Downtime
1279,Downtime
1280,Downtime
1281,Downtime
1282,Downtime
1283,Downtime
1284,Downtime
1285,Downtime
1286,Downtime
1287,Downtime
1288,Downtime
1289,Downtime
1290,Downtime
1291,Downtime
1292,Downtime
1293,Downtime
1294,Downtime
1295,Downtime
1296,Downtime
1297,Downtime
1298,Downtime
1299,Downtime
1300,Downtime
1301,Downtime
1302,Downtime
1303,Downtime
1304,Downtime
1305,Downtime
1306,Downtime
1307,Downtime
1308,Downtime
1309,Downtime
1310,Downtime
1311,Downtime
1312,Downtime
1313,Downtime
1314,Downtime
1315,Downtime
1316,Downtime
1317,Downtime
1318,Downtime
1319,Downtime
1320,Downtime
1321,Downtime
1322,Downtime
1323,Downtime
1324,Downtime
1325,Downtime
1326,Downtime
1327,Downtime
1328,Downtime
1329,Downtime
1330,Downtime
1331,Downtime
1332,Downtime
1333,Downtime
1334,Downtime
1335,Downtime
1336,Downtime
1337,Downtime
1338,Downtime
1339,Downtime
1340,Downtime
1341,Downtime
1342,Downtime
1343,Downtime
1344,Downtime
1345,Downtime
1346,Downtime
1347,Downtime
1348,Downtime
1349,Downtime
1350,Downtime
1351,Downtime
1352,Downtime
1353,Downtime
1354,Downtime
1355,Downtime
1356,Downtime
1357,Downtime
1358,Downtime
1359,Downtime
1360,Downtime
1361,Downtime
1362,Downtime
1363,Downtime
1364,Downtime
1365,Downtime
1366,Downtime
1367,Downtime
1368,Downtime
1369,Downtime
1370,Downtime
1371,Downtime
1372,Downtime
1373,Downtime
1374,Downtime
1375,Downtime
1376,Downtime
1377,Downtime
1378,Downtime
1379,Downtime
1380,Downtime
1381,Downtime
1382,Downtime
1383,Downtime
1384,Downtime
1385,Downtime
1386,Downtime
1387,Downtime
1388,Downtime
1389,Downtime
1390,Downtime
1391,Downtime
1392,Downtime
1393,Downtime
1394,Downtime
1395,Downtime
1396,Downtime
1397,Downtime
1398,Rally
1399,Rally
1400,Rally
1401,Rally
1402,Rally
1403,Rally
1404,Rally
1405,Rally
1406,Rally
1407,Rally
1408,Rally
1409,Rally
1410,Rally
1411,Rally
1412,Rally
1413,Rally
1414,Rally
1415,Rally
1416,Rally
1417,Rally
1418,Rally
1419,Rally
1420,Rally
1421,Rally
1422,Rally
1423,Rally
1424,Rally
1425,Rally
1426,Rally
1427,Rally
1428,Rally
1429,Rally
1430,Rally
1431,Rally
1432,Rally
1433,Rally
1434,Rally
1435,Rally
1436,Rally
1437,Rally
1438,Rally
1439,Rally
1440,Rally
1441,Rally
1442,Rally
1443,Rally
1444,Rally
1445,Rally
1446,Rally
1447,Rally
1448,Rally
1449,Rally
1450,Rally
1451,Rally
1452,Rally
1453,Rally
1454,Rally
1455,Rally
1456,Rally
1457,Rally
1458,Rally
1459,Rally
1460,Rally
1461,Rally
1462,Rally
1463,Rally
1464,Rally
1465,Rally
1466,Rally
1467,Rally
1468,Rally
1469,Rally
1470,Rally
1471,Rally
1472,Rally
1473,Rally
1474,Rally
1475,Rally
1476,Rally
1477,Rally
1478,Rally
1479,Rally
1480,Rally
1481,Rally
1482,Rally
1483,Rally
1484,Rally
1485,Rally
1486,Rally
1487,Rally
1488,Rally
1489,Rally
1490,Rally
1491,Rally
1492,Rally
1493,Rally
1494,Rally
1495,Rally
1496,Rally
1497,Rally
1498,Rally
1499,Rally
1500,Rally
1501,Rally
1502,Rally
1503,Rally
1504,Rally
1505,Rally
1506,Rally
1507,Rally
1508,Rally
1509,Rally
1510,Rally
1511,Rally
1512,Rally
1513,Rally
1514,Rally
1515,Rally
1516,Rally
1517,Rally
1518,Rally
1519,Rally
1520,Rally
1521,Rally
1522,Rally
1523,Rally
1524,Rally
1525,Rally
1526,Rally
1527,Rally
1528,Rally
1529,Rally
1530,Rally
1531,Rally
1532,Rally
1533,Rally
1534,Rally
1535,Rally
1536,Rally
1537,Rally
1538,Rally
1539,Rally
1540,Rally
1541,Rally
1542,Rally
1543,Rally
1544,Rally
1545,Rally
1546,Rally
1547,Rally
1548,Rally
1549,Rally
1550,Rally
1551,Rally
1552,Rally
1553,Rally
1554,Rally
1555,Rally
1556,Rally
1557,Rally
1558,Rally
1559,Rally
1560,Rally
1561,Rally
1562,Rally
1563,Rally
1564,Rally
1565,Rally
1566,Rally
1567,Rally
1568,Rally
1569,Rally
1570,Rally
1571,Rally
1572,Rally
1573,Rally
1574,Rally
1575,Rally
1576,Rally
1577,Rally
1578,Rally
1579,Rally
1580,Rally
1581,Rally
1582,Rally
1583,Rally
1584,Rally
1585,Rally
1586,Rally
1587,Rally
1588,Rally
1589,Rally
1590,Rally
1591,Rally
1592,Rally
1593,Rally
1594,Rally
1595,Rally
1596,Rally
1597,Rally
1598,Rally
1599,Rally
1600,Rally
1601,Rally
1602,Rally
1603,Rally
1604,Rally
1605,Rally
1606,Rally
1607,Rally
1608,Rally
1609,Rally
1610,Rally
1611,Rally
1612,Rally
1613,Rally
1614,Rally
1615,Rally
1616,Rally
1617,Rally
1618,Rally
1619,Rally
1620,Rally
1621,Rally
1622,Rally
1623,Rally
1624,Rally
1625,Rally
1626,Rally
1627,Rally
1628,Rally
1629,Rally
1630,Rally
1631,Rally
1632,Rally
1633,Rally
1634,Rally
1635,Rally
1636,Rally
1637,Rally
1638,Rally
1639,Rally
1640,Rally
1641,Rally
1642,Rally
1643,Rally
1644,Rally
1645,Rally
1646,Rally
1647,Rally
1648,Rally
1649,Rally
1650,Rally
1651,Rally
1652,Rally
1653,Rally
1654,Rally
1655,Rally
1656,Rally
1657,Rally
1658,Rally
1659,Rally
1660,Rally
1661,Rally
1662,Rally
1663,Rally
1664,Rally
1665,Rally
1666,Rally
1667,Rally
1668,Rally
1669,Rally
1670,Rally
1671,Rally
1672,Rally
1673,Rally
1674,Rally
1675,Rally
1676,Rally
1677,Rally
1678,Rally
1679,Rally
1680,Rally
1681,Rally
1682,Rally
1683,Rally
1684,Rally
1685,Rally
1686,Rally
1687,Rally
1688,Rally
1689,Rally
1690,Rally
1691,Rally
1692,Rally
1693,Rally
1694,Rally
1695,Rally
1696,Rally
1697,Rally
1698,Rally
1699,Rally
1700,Rally
1701,Rally
1702,Rally
1703,Rally
1704,Downtime
1705,Downtime
1706,Downtime
1707,Downtime
1708,Downtime
1709,Downtime
1710,Downtime
1711,Downtime
1712,Downtime
1713,Downtime
1714,Downtime
1715,Downtime
1716,Downtime
1717,Downtime
1718,Downtime
1719,Downtime
1720,Downtime
1721,Downtime
1722,Downtime
1723,Downtime
1724,Downtime
1725,Downtime
1726,Downtime
1727,Downtime
1728,Downtime
1729,Downtime
1730,Downtime
1731,Downtime
1732,Downtime
1733,Downtime
1734,Downtime
1735,Downtime
1736,Downtime
1737,Downtime
1738,Downtime
1739,Downtime
1740,Downtime
1741,Downtime
1742,Downtime
1743,Downtime
1744,Downtime
1745,Downtime
1746,Downtime
1747,Downtime
1748,Downtime
1749,Downtime
1750,Downtime
1751,Downtime
1752,Downtime
1753,Downtime
1754,Downtime
1755,Downtime
1756,Downtime
1757,Downtime
1758,Downtime
1759,Downtime
1760,Downtime
1761,Downtime
1762,Downtime
1763,Downtime
1764,Downtime
1765,Downtime
1766,Downtime
1767,Downtime
1768,Downtime
1769,Downtime
1770,Downtime
1771,Downtime
1772,Downtime
1773,Downtime
1774,Downtime
1775,Downtime
1776,Downtime
1777,Downtime
1778,Downtime
1779,Downtime
1780,Downtime
1781,Downtime
1782,Downtime
1783,Downtime
1784,Downtime
1785,Downtime
1786,Downtime
1787,Downtime
1788,Downtime
1789,Downtime
1790,Downtime
1791,Downtime
1792,Downtime
1793,Downtime
1794,Downtime
1795,Downtime
1796,Downtime
1797,Downtime
1798,Downtime
1799,Downtime
1800,Downtime
1801,Downtime
1802,Downtime
1803,Downtime
1804,Downtime
1805,Downtime
1806,Downtime
1807,Downtime
1808,Downtime
1809,Downtime
1810,Downtime
1811,Downtime
1812,Downtime
1813,Downtime
1814,Downtime
1815,Downtime
1816,Downtime
1817,Downtime
1818,Downtime
1819,Downtime
1820,Downtime
1821,Downtime
1822,Downtime
1823,Downtime
1824,Downtime
1825,Downtime
1826,Downtime
1827,Downtime
1828,Downtime
1829,Downtime
1830,Downtime
1831,Downtime
1832,Downtime
1833,Downtime
1834,Downtime
1835,Downtime
1836,Downtime
1837,Downtime
1838,Downtime
1839,Downtime
1840,Downtime
1841,Downtime
1842,Downtime
1843,Downtime
1844,Downtime
1845,Downtime
1846,Downtime
1847,Downtime
1848,Downtime
1849,Downtime
1850,Downtime
1851,Downtime
1852,Downtime
1853,Downtime
1854,Downtime
1855,Downtime
1856,Downtime
1857,Downtime
1858,Downtime
1859,Downtime
1860,Downtime
1861,Downtime
1862,Downtime
1863,Downtime
1864,Downtime
1865,Downtime
1866,Downtime
1867,Downtime
1868,Downtime
1869,Downtime
1870,Downtime
1871,Downtime
1872,Downtime
1873,Downtime
1874,Downtime
1875,Downtime
1876,Downtime
1877,Downtime
1878,Downtime
1879,Downtime
1880,Downtime
1881,Downtime
1882,Downtime
1883,Downtime
1884,Downtime
1885,Downtime
1886,Downtime
1887,Downtime
1888,Downtime
1889,Downtime
1890,Downtime
1891,Downtime
1892,Downtime
1893,Downtime
1894,Downtime
1895,Downtime
1896,Downtime
1897,Downtime
1898,Downtime
1899,Downtime
1900,Downtime
1901,Downtime
1902,Downtime
1903,Downtime
1904,Downtime
1905,Downtime
1906,Downtime
1907,Downtime
1908,Downtime
1909,Downtime
1910,Downtime
1911,Downtime
1912,Downtime
1913,Downtime
1914,Downtime
1915,Downtime
1916,Downtime
1917,Downtime
1918,Downtime
1919,Downtime
1920,Downtime
1921,Downtime
1922,Downtime
1923,Downtime
1924,Downtime
1925,Downtime
1926,Downtime
1927,Downtime
1928,Downtime
1929,Downtime
1930,Downtime
1931,Downtime
1932,Downtime
1933,Downtime
1934,Downtime
1935,Downtime
1936,Downtime
1937,Downtime
1938,Downtime
1939,Downtime
1940,Downtime
1941,Downtime
1942,Downtime
1943,Downtime
1944,Downtime
1945,Downtime
1946,Downtime
1947,Downtime
1948,Downtime
1949,Downtime
1950,Downtime
1951,Downtime
1952,Downtime
1953,Downtime
1954,Downtime
1955,Downtime
1956,Downtime
1957,Downtime
1958,Downtime
1959,Downtime
1960,Downtime
1961,Downtime
1962,Downtime
1963,Downtime
1964,Downtime
1965,Downtime
1966,Downtime
1967,Downtime
1968,Downtime
1969,Downtime
1970,Downtime
1971,Downtime
1972,Downtime
1973,Downtime
1974,Downtime
1975,Downtime
1976,Downtime
1977,Downtime
1978,Downtime
1979,Downtime
1980,Downtime
1981,Downtime
1982,Downtime
1983,Downtime
1984,Downtime
1985,Downtime
1986,Downtime
1987,Downtime
1988,Downtime
1989,Downtime
1990,Downtime
1991,Downtime
1992,Downtime
1993,Downtime
1994,Downtime
